popularity,tempo,energy,danceability
0,71.136,0.296,0.607
1,145.024,0.967,0.712
1,128.613,0.873,0.697
0,139.179,0.979,0.415
0,132.863,0.753,0.61
1,119.933,0.953,0.711
0,135.2,0.683,0.605
0,139.044,0.945,0.651
0,117.086,0.534,0.625
0,172.265,0.867,0.344
0,130.91,0.674,0.649
1,120.735,0.53,0.698
1,117.079,0.717,0.679
1,139.51,0.843,0.756
1,122.913,0.9,0.607
0,117.621,0.263,0.435
1,131.571,0.738,0.83
0,137.023,0.222,0.652
1,126.461,0.627,0.786
1,111.746,0.837,0.77
0,127.484,0.528,0.53
1,146.321,0.753,0.597
0,92.058,0.361,0.483
1,117.651,0.33,0.436
0,119.046,0.713,0.601
0,106.837,0.402,0.681
1,129.401,0.288,0.717
0,149.217,0.493,0.638
0,93.381,0.72,0.238
1,125.06,0.822,0.71
0,157.869,0.858,0.507
1,113.106,0.913,0.608
0,78.993,0.919,0.14
1,100.273,0.805,0.642
1,125.923,0.839,0.611
0,114.472,0.633,0.455
1,123.132,0.92,0.66
1,96.653,0.723,0.725
0,94.162,0.477,0.658
1,94.039,0.45,0.727
1,116.014,0.707,0.768
0,104.251,0.739,0.741
0,95.117,0.316,0.761
1,128.291,0.533,0.688
0,122.032,0.915,0.695
1,140.268,0.698,0.509
0,110.149,0.466,0.64
1,118.393,0.572,0.672
1,81.477,0.636,0.671
1,151.869,0.83,0.486
0,108.069,0.666,0.217
0,183.767,0.31,0.245
0,129.689,0.556,0.672
1,169.522,0.699,0.749
1,125.464,0.702,0.843
0,121.638,0.674,0.923
1,137.208,0.762,0.523
0,109.92,0.68,0.891
0,189.067,0.958,0.251
1,105.37,0.931,0.57
0,84.925,0.221,0.635
1,185.699,0.744,0.564
0,65.12,0.482,0.0755
1,85.094,0.346,0.707
1,96.335,0.347,0.609
1,121.075,0.813,0.561
1,125.221,0.546,0.438
1,107.602,0.765,0.76
1,109.808,0.898,0.668
1,137.217,0.579,0.48
0,138.432,0.442,0.643
1,97.646,0.414,0.748
1,115.441,0.683,0.494
0,97.671,0.528,0.399
0,134.442,0.563,0.49
1,127.828,0.732,0.585
0,79.521,0.329,0.471
1,94.542,0.564,0.681
1,110.304,0.662,0.738
0,95.249,0.287,0.427
0,124.175,0.579,0.645
1,156.292,0.628,0.623
1,132.007,0.798,0.495
0,141.479,0.876,0.302
1,158.86,0.533,0.617
1,114.178,0.871,0.479
0,138.788,0.881,0.338
1,120.059,0.788,0.63
1,124.026,0.753,0.603
1,178.352,0.525,0.464
1,147.778,0.956,0.608
0,115.033,0.583,0.534
1,122.351,0.761,0.621
1,125.569,0.712,0.638
0,105.654,0.146,0.447
1,122.68,0.539,0.756
0,97.334,0.499,0.663
0,75.905,0.34,0.634
0,62.426,0.357,0.396
1,149.668,0.804,0.657
0,121.982,0.64,0.599
0,129.864,0.494,0.716
1,144.996,0.698,0.565
1,113.482,0.751,0.705
1,103.765,0.832,0.441
1,116.112,0.831,0.57
1,115.844,0.763,0.489
0,114.441,0.884,0.834
1,120.551,0.747,0.783
0,66.936,0.0579,0.525
0,92.182,0.155,0.814
0,141.957,0.664,0.318
1,129.077,0.907,0.609
1,162.361,0.421,0.52
0,144.031,0.701,0.411
0,159.692,0.898,0.356
1,131.123,0.546,0.596
1,138.411,0.547,0.405
0,159.304,0.886,0.55
1,93.982,0.949,0.637
1,126.033,0.689,0.719
1,110.249,0.894,0.692
1,119.759,0.642,0.839
0,121.027,0.874,0.334
0,114.458,0.46,0.472
0,126.405,0.487,0.759
0,135.514,0.885,0.45
0,144.763,0.995,0.508
0,99.314,0.823,0.851
0,79.994,0.187,0.584
0,113.986,0.546,0.886
1,139.097,0.429,0.573
1,114.832,0.507,0.812
1,143.593,0.723,0.562
0,108.398,0.501,0.51
0,127.006,0.466,0.861
0,194.97,0.963,0.32
0,101.941,0.69,0.866
1,118.47,0.701,0.808
0,131.63,0.606,0.655
1,96.155,0.406,0.715
1,100.331,0.812,0.808
0,179.907,0.849,0.312
1,75.069,0.476,0.767
0,104.729,0.963,0.406
1,117.046,0.654,0.92
0,93.794,0.646,0.92
1,104.1,0.461,0.746
1,115.466,0.572,0.587
1,94.173,0.352,0.638
0,103.013,0.727,0.761
1,107.47,0.47,0.682
1,145.056,0.794,0.439
1,115.941,0.956,0.592
1,116.122,0.695,0.78
0,94.158,0.0946,0.4
0,132.43,0.51,0.414
1,122.552,0.818,0.647
1,122.833,0.889,0.757
1,130.099,0.884,0.373
0,93.801,0.696,0.562
1,129.412,0.86,0.591
0,181.261,0.281,0.458
0,147.796,0.888,0.486
0,84.319,0.124,0.459
0,107.199,0.771,0.877
0,82.684,0.722,0.733
1,139.319,0.609,0.662
1,132.972,0.371,0.544
0,160.799,0.204,0.339
1,129.032,0.883,0.564
0,92.44,0.565,0.739
1,121.818,0.556,0.76
0,169.823,0.274,0.292
0,161.635,0.982,0.26
0,98.063,0.21,0.589
0,149.418,0.57,0.458
0,175.988,0.433,0.45
1,121.221,0.622,0.79
0,115.381,0.781,0.558
0,83.708,0.301,0.204
0,188.906,0.393,0.546
0,115.249,0.536,0.62
1,128.097,0.891,0.481
0,136.147,0.966,0.504
1,91.563,0.824,0.752
0,169.732,0.975,0.262
0,128.222,0.656,0.52
1,117.492,0.871,0.662
1,103.324,0.711,0.683
1,77.739,0.381,0.494
0,109.232,0.191,0.433
0,115.988,0.89,0.285
0,88.559,0.202,0.314
1,114.471,0.651,0.717
0,133.765,0.168,0.46
1,130.439,0.436,0.724
0,107.716,0.616,0.611
1,75.859,0.142,0.495
0,79.795,0.799,0.411
1,130.945,0.534,0.606
0,100.426,0.297,0.371
1,110.796,0.727,0.94
1,124.685,0.589,0.719
0,146.915,0.686,0.63
0,147.097,0.674,0.587
1,66.864,0.226,0.569
0,80.038,0.908,0.247
1,77.757,0.52,0.522
0,184.142,0.73,0.329
0,107.981,0.441,0.643
1,125.12,0.876,0.843
1,143.933,0.613,0.714
1,132.812,0.948,0.579
0,97.957,0.191,0.425
1,132.435,0.592,0.721
1,118.73,0.728,0.402
1,101.431,0.721,0.623
0,115.121,0.414,0.818
1,112.593,0.761,0.81
1,95.537,0.775,0.669
0,144.143,0.176,0.478
0,157.033,0.749,0.453
1,110.236,0.828,0.599
1,107.227,0.556,0.745
1,124.215,0.648,0.464
0,110.841,0.468,0.759
0,151.274,0.759,0.227
1,139.122,0.343,0.656
0,141.894,0.382,0.374
0,126.58,0.18,0.801
0,106.625,0.78,0.827
0,122.634,0.731,0.789
1,113.412,0.628,0.708
0,99.466,0.28,0.328
0,132.103,0.387,0.464
0,82.628,0.401,0.637
0,122.252,0.605,0.591
1,119.215,0.498,0.62
0,114.539,0.423,0.708
0,69.421,0.542,0.337
1,78.3,0.575,0.541
0,125.484,0.893,0.494
0,131.494,0.403,0.537
1,72.17,0.512,0.571
1,127.79,0.295,0.544
1,90.078,0.207,0.45
0,193.466,0.749,0.642
0,136.582,0.714,0.616
1,149.706,0.865,0.622
1,82.865,0.511,0.669
1,157.023,0.852,0.432
1,98.942,0.7,0.712
0,72.531,0.237,0.467
1,108.288,0.659,0.786
1,135.706,0.872,0.635
0,127.192,0.496,0.654
1,144.565,0.861,0.417
0,86.364,0.839,0.255
1,123.689,0.394,0.74
1,106.232,0.802,0.777
1,121.233,0.829,0.795
1,131.366,0.389,0.489
0,140.01,0.301,0.6
0,126.073,0.461,0.628
1,137.915,0.857,0.601
1,71.638,0.28,0.77
1,81.019,0.492,0.572
0,98.371,0.958,0.516
1,148.06,0.883,0.666
0,123.731,0.744,0.68
0,94.478,0.69,0.506
1,109.1,0.778,0.71
1,75.174,0.233,0.456
1,123.887,0.791,0.581
1,116.172,0.721,0.475
1,141.542,0.831,0.8
0,114.628,0.711,0.706
0,154.441,0.695,0.38
0,151.511,0.421,0.392
1,138.033,0.882,0.62
0,114.755,0.988,0.282
1,135.304,0.233,0.472
0,139.825,0.836,0.695
0,125.151,0.675,0.672
0,126.013,0.844,0.815
0,85.782,0.502,0.54
0,103.608,0.381,0.316
1,168.377,0.496,0.726
1,131.425,0.707,0.559
0,127.547,0.313,0.73
0,152.168,0.461,0.462
1,155.597,0.785,0.421
1,82.972,0.616,0.544
1,139.2,0.809,0.646
1,111.917,0.63,0.655
0,108.325,0.788,0.734
1,128.839,0.85,0.653
1,103.22,0.592,0.688
0,94.079,0.631,0.315
1,94.636,0.558,0.767
1,115.733,0.493,0.665
0,158.331,0.844,0.461
0,61.132,0.346,0.488
0,107.017,0.785,0.461
1,131.606,0.834,0.615
1,121.699,0.818,0.524
1,170.494,0.742,0.509
0,111.819,0.887,0.166
0,135.114,0.454,0.426
0,118.069,0.975,0.607
1,90.173,0.334,0.658
0,115.404,0.933,0.644
0,104.404,0.676,0.451
0,133.025,0.423,0.423
1,142.219,0.593,0.547
1,153.665,0.543,0.526
0,134.059,0.733,0.541
1,115.593,0.949,0.516
0,140.313,0.789,0.55
0,169.507,0.792,0.414
1,133.214,0.342,0.338
1,107.413,0.565,0.611
1,67.713,0.468,0.416
1,99.304,0.264,0.636
1,161.211,0.707,0.67
1,143.09,0.35,0.345
1,109.785,0.657,0.644
0,107.6,0.784,0.637
1,127.887,0.488,0.672
0,97.727,0.474,0.64
0,109.194,0.169,0.604
0,72.016,0.742,0.202
1,141.39,0.651,0.711
0,86.313,0.873,0.526
1,93.022,0.59,0.657
0,98.67,0.396,0.54
0,104.054,0.903,0.847
1,151.781,0.966,0.487
1,100.577,0.21,0.405
0,76.686,0.524,0.594
0,149.895,0.853,0.626
0,138.793,0.83,0.716
1,124.919,0.727,0.632
0,140.899,0.202,0.491
1,115.185,0.975,0.702
1,108.018,0.709,0.714
0,116.211,0.524,0.671
0,164.146,0.216,0.693
1,102.838,0.701,0.786
1,151.942,0.954,0.475
1,100.78,0.376,0.744
0,141.019,0.215,0.262
1,156.134,0.641,0.467
0,137.949,0.353,0.314
1,119.049,0.625,0.707
0,167.712,0.91,0.45
0,141.837,0.829,0.505
1,172.415,0.6,0.525
1,111.981,0.456,0.777
1,114.161,0.856,0.834
1,95.092,0.325,0.799
1,117.652,0.844,0.536
1,161.266,0.815,0.614
1,98.436,0.601,0.817
0,163.054,0.968,0.685
0,123.244,0.525,0.459
0,112.437,0.126,0.616
0,171.303,0.619,0.457
1,112.336,0.716,0.753
0,150.743,0.349,0.415
1,141.317,0.849,0.572
1,118.078,0.703,0.745
1,117.939,0.452,0.525
0,83.414,0.615,0.276
0,98.571,0.359,0.594
1,136.91,0.775,0.667
1,116.172,0.705,0.579
1,102.013,0.347,0.674
1,96.241,0.768,0.586
0,97.171,0.754,0.809
0,138.677,0.35,0.634
1,73.029,0.727,0.437
1,107.687,0.619,0.604
1,82.22,0.572,0.551
1,150.056,0.802,0.252
0,105.819,0.855,0.658
0,143.712,0.333,0.671
0,92.412,0.805,0.585
0,154.151,0.97,0.425
0,96.339,0.625,0.748
0,100.006,0.304,0.43
1,82.795,0.645,0.399
0,172.932,0.664,0.381
0,84.146,0.238,0.433
1,118.031,0.83,0.655
1,92.31,0.519,0.544
0,179.868,0.959,0.348
0,87.313,0.542,0.632
1,122.039,0.782,0.752
0,93.503,0.61,0.565
0,80.517,0.372,0.389
1,93.448,0.954,0.579
0,81.68,0.531,0.577
0,68.978,0.331,0.44
1,142.223,0.761,0.562
0,174.884,0.284,0.457
1,133.17,0.925,0.656
1,84.347,0.333,0.637
0,119.708,0.684,0.438
0,124.022,0.458,0.809
0,106.037,0.468,0.731
1,111.695,0.689,0.733
1,120.011,0.668,0.623
0,116.004,0.893,0.641
0,123.731,0.485,0.518
1,148.996,0.741,0.552
1,100.167,0.427,0.492
0,105.954,0.324,0.496
0,157.858,0.817,0.334
0,93.396,0.73,0.666
0,75.84,0.113,0.327
0,131.554,0.771,0.525
1,120.021,0.297,0.457
0,75.261,0.222,0.4
1,125.029,0.789,0.611
0,98.022,0.695,0.624
0,96.86,0.128,0.315
1,105.63,0.515,0.49
1,149.862,0.918,0.689
0,86.484,0.268,0.501
0,133.51,0.449,0.567
1,90.794,0.42,0.666
0,143.719,0.321,0.649
0,133.128,0.216,0.516
0,145.98,0.761,0.489
0,177.975,0.509,0.437
0,123.504,0.354,0.625
0,113.235,0.943,0.625
0,138.509,0.25,0.675
0,116.85,0.422,0.85
1,116.943,0.759,0.659
1,155.194,0.793,0.396
0,130.838,0.83,0.518
0,167.416,0.976,0.282
1,133.19,0.684,0.418
1,122.06,0.794,0.631
0,120.975,0.368,0.737
1,120.804,0.789,0.7
1,133.266,0.593,0.752
0,157.656,0.403,0.255
0,88.635,0.712,0.631
0,168.937,0.483,0.542
0,118.505,0.799,0.517
1,123.888,0.926,0.603
1,122.933,0.921,0.616
1,103.756,0.842,0.72
1,117.464,0.588,0.862
1,117.913,0.385,0.861
1,159.446,0.935,0.492
1,124.282,0.856,0.529
1,139.131,0.834,0.508
1,125.515,0.845,0.517
0,73.563,0.475,0.201
1,83.546,0.308,0.511
0,108.362,0.632,0.545
1,113.796,0.787,0.608
1,138.957,0.334,0.665
0,85.64,0.618,0.495
0,101.191,0.887,0.349
1,96.108,0.398,0.718
0,157.485,0.615,0.682
0,91.831,0.762,0.479
1,96.018,0.558,0.712
1,192.563,0.95,0.498
0,114.982,0.86,0.319
0,133.343,0.567,0.378
1,118.623,0.88,0.72
1,135.027,0.696,0.699
0,90.79,0.564,0.573
1,74.041,0.421,0.594
1,174.324,0.874,0.439
1,126.946,0.285,0.825
1,121.562,0.846,0.98
1,146.911,0.766,0.515
1,90.177,0.557,0.595
1,131.536,0.629,0.689
1,120.765,0.767,0.776
1,139.299,0.897,0.55
1,119.629,0.301,0.952
1,140.309,0.506,0.799
1,129.37,0.787,0.75
0,92.238,0.71,0.704
1,130.014,0.959,0.773
1,86.822,0.355,0.644
1,147.274,0.74,0.692
0,154.339,0.822,0.25
0,89.817,0.862,0.488
1,109.127,0.768,0.589
0,94.064,0.268,0.654
1,105.764,0.382,0.509
1,124.13,0.937,0.714
0,79.341,0.414,0.336
1,119.856,0.604,0.757
0,93.796,0.618,0.854
0,129.396,0.347,0.525
0,122.149,0.519,0.384
1,78.442,0.512,0.384
0,106.824,0.768,0.862
0,140.86,0.199,0.345
1,128.416,0.683,0.613
1,112.567,0.535,0.411
0,88.601,0.949,0.537
1,104.556,0.548,0.7
1,105.782,0.834,0.608
0,91.421,0.214,0.513
1,111.362,0.665,0.724
1,120.118,0.702,0.789
0,67.351,0.0987,0.332
1,122.015,0.404,0.687
0,86.104,0.3,0.647
1,134.721,0.639,0.556
1,103.968,0.844,0.785
1,123.289,0.554,0.812
1,137.452,0.417,0.702
0,122.503,0.722,0.254
1,132.302,0.7,0.686
1,119.221,0.509,0.751
1,126.51,0.55,0.744
1,108.997,0.659,0.697
1,142.81,0.668,0.512
0,104.059,0.729,0.551
1,119.526,0.921,0.583
0,139.192,0.82,0.655
1,145.439,0.908,0.441
1,135.193,0.373,0.472
1,128.999,0.73,0.794
0,162.942,0.871,0.412
0,135.395,0.312,0.798
0,172.149,0.964,0.379
0,162.425,0.828,0.22
1,119.233,0.886,0.847
0,170.059,0.606,0.437
0,83.866,0.468,0.765
1,89.255,0.728,0.504
0,106.494,0.937,0.871
0,127.749,0.742,0.728
1,157.72,0.957,0.624
1,114.37,0.677,0.653
1,131.837,0.972,0.54
0,175.286,0.2,0.275
1,101.728,0.643,0.756
1,159.994,0.609,0.434
1,121.451,0.913,0.511
0,107.147,0.864,0.413
0,134.368,0.802,0.691
1,149.258,0.866,0.651
1,138.797,0.71,0.698
1,120.555,0.884,0.535
0,109.967,0.806,0.857
0,148.94,0.978,0.264
0,115.632,0.39,0.532
1,128.932,0.698,0.431
1,97.381,0.403,0.706
1,101.399,0.528,0.641
0,94.343,0.518,0.698
0,101.726,0.81,0.655
0,112.415,0.614,0.397
1,116.743,0.617,0.823
0,65.703,0.464,0.434
1,73.023,0.503,0.554
1,139.257,0.591,0.637
1,111.334,0.951,0.878
1,128.075,0.662,0.56
0,72.191,0.319,0.583
0,124.017,0.169,0.474
1,113.22,0.47,0.492
1,142.007,0.473,0.517
1,85.099,0.411,0.61
0,150.23,0.805,0.472
1,138.502,0.685,0.625
1,124.409,0.898,0.712
0,141.555,0.505,0.679
0,91.967,0.0528,0.241
0,81.806,0.687,0.206
1,149.63,0.844,0.608
0,85.044,0.462,0.687
0,120.01,0.552,0.813
0,165.226,0.41,0.535
1,116.05,0.815,0.744
0,122.786,0.856,0.626
1,124.151,0.725,0.518
0,83.725,0.221,0.176
1,117.803,0.878,0.678
0,118.501,0.651,0.319
1,161.247,0.42,0.787
1,117.147,0.911,0.661
0,127.385,0.865,0.391
1,140.866,0.6,0.658
1,102.459,0.86,0.743
1,134.932,0.672,0.565
1,130.154,0.523,0.852
0,87.95,0.941,0.363
1,90.782,0.728,0.543
1,111.346,0.816,0.66
1,138.454,0.256,0.396
0,120.518,0.346,0.505
1,106.013,0.745,0.762
1,84.137,0.496,0.477
1,138.293,0.964,0.586
1,137.242,0.63,0.439
0,124.477,0.83,0.54
1,113.312,0.529,0.764
1,121.424,0.644,0.736
1,93.173,0.308,0.32
1,74.046,0.329,0.612
0,81.222,0.379,0.324
1,83.654,0.485,0.358
0,129.327,0.998,0.16
0,106.809,0.116,0.626
0,100.737,0.294,0.386
0,111.472,0.507,0.6
1,111.83,0.624,0.887
0,138.737,0.484,0.704
0,112.024,0.487,0.401
1,119.999,0.782,0.608
0,134.021,0.498,0.613
1,151.585,0.835,0.563
1,129.031,0.944,0.652
1,94.457,0.433,0.645
1,82.737,0.411,0.422
1,85.176,0.66,0.326
0,76.935,0.232,0.65
0,115.728,0.413,0.713
1,143.319,0.369,0.614
1,164.912,0.653,0.651
0,135.781,0.16,0.574
1,114.003,0.511,0.663
1,137.091,0.956,0.493
1,118.421,0.693,0.767
1,139.815,0.598,0.723
1,145.465,0.898,0.505
1,108.559,0.698,0.584
0,115.174,0.717,0.621
1,148.551,0.314,0.475
1,192.667,0.863,0.524
1,120.049,0.805,0.599
1,120.693,0.75,0.747
1,121.232,0.935,0.714
1,115.896,0.648,0.791
0,170.56,0.815,0.449
1,134.034,0.749,0.787
0,134.813,0.671,0.622
1,115.31,0.306,0.548
1,112.796,0.726,0.757
1,120.292,0.589,0.593
0,118.276,0.412,0.651
0,144.366,0.295,0.575
0,91.259,0.652,0.452
1,126.182,0.771,0.565
1,95.234,0.322,0.557
0,86.315,0.438,0.221
0,130.484,0.657,0.699
0,104.022,0.491,0.859
0,97.058,0.932,0.863
1,122.54,0.855,0.709
0,144.534,0.206,0.337
0,139.69,0.797,0.44
0,125.398,0.895,0.279
0,87.837,0.194,0.191
1,137.278,0.829,0.649
0,149.183,0.174,0.37
1,126.652,0.912,0.74
1,115.417,0.447,0.849
1,105.129,0.883,0.672
1,124.895,0.85,0.59
1,94.267,0.581,0.702
0,112.247,0.357,0.403
0,104.205,0.504,0.789
1,124.614,0.513,0.662
1,153.24,0.901,0.598
1,130.339,0.706,0.703
1,122.42,0.743,0.867
0,105.162,0.582,0.541
1,122.979,0.753,0.625
0,132.053,0.0373,0.242
0,95.807,0.292,0.651
1,89.175,0.631,0.589
1,81.237,0.41,0.635
1,90.609,0.672,0.781
1,106.782,0.642,0.699
1,145.872,0.543,0.781
0,132.997,0.936,0.445
0,86.074,0.392,0.759
1,89.939,0.823,0.292
1,112.875,0.262,0.628
0,150.41,0.0922,0.316
0,178.248,0.932,0.371
0,154.775,0.31,0.305
0,93.415,0.461,0.416
1,102.718,0.694,0.519
1,120.92,0.706,0.768
0,174.926,0.476,0.244
1,130.652,0.802,0.714
0,108.553,0.29,0.467
0,74.328,0.174,0.535
1,147.036,0.967,0.466
0,130.613,0.821,0.54
1,103.548,0.435,0.669
0,103.571,0.0751,0.176
0,135.154,0.957,0.588
0,131.929,0.552,0.631
0,118.025,0.958,0.413
1,137.396,0.336,0.455
1,122.388,0.743,0.711
1,114.762,0.322,0.387
0,96.466,0.94,0.601
1,146.0,0.776,0.664
0,130.986,0.0395,0.563
1,127.914,0.899,0.466
1,124.504,0.591,0.826
0,125.99,0.349,0.771
0,107.177,0.154,0.352
0,107.007,0.963,0.668
0,115.034,0.226,0.479
1,130.08,0.263,0.242
1,171.441,0.733,0.527
0,84.406,0.164,0.206
0,101.362,0.726,0.759
1,106.94,0.621,0.577
1,117.112,0.783,0.794
0,170.777,0.993,0.401
1,147.883,0.414,0.664
1,168.95,0.875,0.534
1,120.717,0.544,0.704
1,106.186,0.358,0.664
0,145.24,0.433,0.393
0,119.926,0.7,0.872
1,107.663,0.732,0.779
0,77.043,0.751,0.439
0,101.228,0.102,0.426
1,114.932,0.558,0.702
1,104.862,0.681,0.715
0,103.968,0.903,0.28
0,148.634,0.174,0.525
1,128.746,0.727,0.941
0,136.057,0.947,0.632
1,89.826,0.593,0.742
0,121.325,0.553,0.435
0,119.227,0.346,0.649
1,152.334,0.831,0.439
0,110.443,0.617,0.541
0,120.207,0.648,0.643
0,90.97,0.683,0.903
0,120.584,0.505,0.535
1,128.823,0.816,0.749
1,115.164,0.647,0.844
1,138.349,0.561,0.533
0,159.902,0.601,0.537
1,112.465,0.877,0.639
0,95.863,0.613,0.581
1,123.229,0.796,0.641
1,141.869,0.425,0.449
0,112.919,0.339,0.705
1,102.967,0.409,0.73
0,148.212,0.888,0.508
0,120.182,0.517,0.842
1,111.393,0.659,0.684
0,80.708,0.442,0.589
0,119.571,0.576,0.753
1,96.321,0.497,0.68
0,140.688,0.927,0.172
0,78.897,0.826,0.212
1,95.921,0.464,0.469
1,114.681,0.534,0.912
1,120.755,0.857,0.906
1,79.856,0.432,0.446
1,133.613,0.773,0.692
0,98.912,0.407,0.612
0,105.939,0.432,0.828
0,110.722,0.168,0.635
1,117.217,0.5,0.849
1,135.195,0.3,0.501
0,118.12,0.351,0.631
0,120.284,0.368,0.563
0,122.984,0.484,0.56
0,121.385,0.536,0.722
0,110.992,0.431,0.535
1,130.664,0.7,0.819
1,109.313,0.567,0.733
1,110.864,0.626,0.879
1,123.675,0.763,0.673
1,95.472,0.991,0.624
0,148.6,0.956,0.583
0,118.259,0.132,0.486
1,129.994,0.835,0.572
1,121.888,0.903,0.59
0,99.708,0.2,0.305
1,100.058,0.91,0.508
0,80.019,0.236,0.466
0,94.138,0.884,0.717
1,89.746,0.423,0.689
1,141.795,0.275,0.549
1,98.452,0.872,0.602
0,120.267,0.861,0.556
0,131.933,0.538,0.521
1,111.968,0.749,0.568
1,112.389,0.64,0.658
1,96.863,0.527,0.88
1,148.679,0.91,0.73
0,135.976,0.559,0.691
0,148.925,0.681,0.728
0,102.916,0.916,0.9
0,125.182,0.609,0.648
0,99.869,0.523,0.571
0,91.651,0.559,0.736
1,121.37,0.893,0.773
1,98.006,0.583,0.65
0,99.535,0.102,0.474
1,131.18,0.772,0.652
1,141.976,0.774,0.505
0,138.094,0.345,0.605
1,95.405,0.773,0.575
0,164.983,0.841,0.573
0,130.0,0.688,0.781
0,92.25,0.494,0.618
1,178.175,0.416,0.483
0,134.311,0.241,0.466
0,158.294,0.555,0.448
0,128.305,0.725,0.739
0,143.327,0.246,0.28
1,157.967,0.48,0.457
1,111.008,0.573,0.629
1,129.766,0.967,0.72
1,85.632,0.472,0.549
0,120.252,0.826,0.222
1,96.808,0.605,0.652
0,134.686,0.427,0.396
0,127.955,0.643,0.491
0,127.35,0.807,0.915
0,140.751,0.416,0.536
1,128.068,0.405,0.636
1,166.499,0.7,0.528
0,182.465,0.143,0.448
1,79.007,0.395,0.704
0,126.577,0.59,0.489
0,114.981,0.307,0.685
0,129.4,0.527,0.55
0,164.379,0.699,0.63
1,116.162,0.785,0.761
1,128.731,0.874,0.763
1,111.682,0.721,0.715
0,125.879,0.838,0.292
0,148.275,0.852,0.331
0,92.498,0.784,0.615
1,149.206,0.854,0.767
1,92.416,0.6,0.507
1,129.587,0.994,0.715
0,110.028,0.299,0.641
1,110.749,0.811,0.769
0,169.795,0.315,0.439
0,160.378,0.934,0.32
0,141.4,0.262,0.282
1,99.069,0.293,0.495
1,92.395,0.842,0.731
0,133.862,0.368,0.457
1,113.189,0.713,0.583
1,150.847,0.771,0.554
1,144.437,0.45,0.542
1,124.731,0.811,0.615
1,123.332,0.534,0.738
1,124.545,0.873,0.669
1,113.164,0.766,0.736
1,113.317,0.976,0.684
1,107.24,0.787,0.69
0,124.43,0.557,0.44
0,181.963,0.224,0.417
1,118.555,0.528,0.597
1,82.003,0.63,0.535
0,114.86,0.132,0.547
0,91.667,0.552,0.665
0,92.586,0.696,0.677
0,173.846,0.48,0.602
1,135.009,0.148,0.365
1,119.378,0.321,0.852
0,101.886,0.0831,0.562
0,142.428,0.496,0.32
1,115.916,0.64,0.729
1,81.558,0.446,0.669
0,138.355,0.756,0.648
0,59.801,0.391,0.201
0,120.917,0.281,0.572
1,67.394,0.336,0.48
1,167.805,0.708,0.438
0,170.076,0.0815,0.345
1,132.099,0.9,0.826
0,117.131,0.899,0.639
0,118.434,0.405,0.834
0,107.748,0.299,0.15
0,112.132,0.612,0.699
1,121.67,0.476,0.563
1,125.868,0.919,0.587
1,120.312,0.712,0.644
0,96.146,0.975,0.451
1,132.18,0.835,0.583
0,107.589,0.919,0.484
1,138.194,0.444,0.348
0,92.955,0.592,0.747
1,115.221,0.808,0.818
0,93.138,0.381,0.646
0,141.427,0.903,0.675
1,131.424,0.801,0.734
1,111.441,0.606,0.582
1,66.642,0.254,0.578
0,91.465,0.584,0.529
1,132.525,0.261,0.317
0,108.966,0.727,0.542
1,129.305,0.939,0.503
0,121.044,0.85,0.604
1,155.484,0.539,0.266
0,106.492,0.914,0.504
1,127.145,0.75,0.786
1,134.567,0.794,0.715
1,114.455,0.463,0.689
0,174.856,0.475,0.458
0,78.068,0.257,0.351
0,96.629,0.275,0.504
0,93.37,0.829,0.423
0,190.582,0.805,0.389
0,108.305,0.64,0.551
1,176.048,0.372,0.478
1,159.961,0.865,0.399
0,160.374,0.943,0.164
0,81.073,0.178,0.232
1,140.211,0.672,0.603
1,159.696,0.223,0.579
1,114.73,0.906,0.672
1,163.486,0.69,0.435
1,115.8,0.6,0.602
1,113.998,0.453,0.904
0,178.792,0.972,0.341
0,135.571,0.499,0.488
0,130.022,0.5,0.67
1,126.064,0.745,0.77
1,94.737,0.575,0.564
0,125.324,0.835,0.501
1,107.116,0.819,0.685
0,89.197,0.506,0.479
1,121.201,0.933,0.494
0,104.532,0.817,0.204
1,112.822,0.82,0.824
1,135.825,0.517,0.819
0,106.651,0.855,0.198
0,111.35,0.98,0.246
0,122.878,0.737,0.779
0,102.61,0.942,0.447
0,128.492,0.872,0.639
0,129.096,0.945,0.314
1,138.141,0.856,0.678
1,152.234,0.909,0.668
1,109.322,0.738,0.653
0,152.084,0.49,0.608
1,136.721,0.505,0.61
0,99.722,0.865,0.387
0,149.37,0.961,0.537
0,138.978,0.871,0.561
0,144.81,0.436,0.591
1,158.514,0.611,0.634
1,127.702,0.594,0.636
1,114.417,0.755,0.728
0,128.798,0.547,0.627
1,193.571,0.805,0.522
0,142.901,0.445,0.536
1,109.007,0.567,0.657
0,174.866,0.247,0.531
1,94.875,0.563,0.652
1,119.578,0.637,0.746
0,73.412,0.307,0.587
0,99.844,0.315,0.587
1,104.415,0.912,0.616
0,154.999,0.823,0.501
0,112.057,0.796,0.846
1,124.482,0.707,0.567
1,125.948,0.377,0.618
0,131.252,0.882,0.542
0,110.08,0.95,0.608
1,126.47,0.989,0.729
0,91.335,0.448,0.503
1,129.048,0.333,0.598
1,116.724,0.68,0.808
0,97.444,0.667,0.508
0,105.31,0.485,0.577
1,184.761,0.455,0.79
0,124.8,0.75,0.64
1,111.115,0.804,0.585
1,95.341,0.377,0.511
1,111.507,0.318,0.771
1,171.449,0.819,0.239
